d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,3158705.67,3243949.13
1_facilities_and_construction,2018-2019,20816.25,21130.53
1_facilities_and_construction,2019-2020,24941.70,24682.78
1_facilities_and_construction,2021-2022,34332.90,31726.77
11_defence,2017-2018,115273315.46,118265287.32
11_defence,2018-2019,110560724.56,112280107.32
11_defence,2019-2020,212473354.12,210218932.19
11_defence,2020-2021,252605059.53,240144123.46
11_defence,2021-2022,225343511.01,209907274.19
2_professional_services,2017-2018,19276.92,19731.32
2_professional_services,2018-2019,20365.08,20807.40
3_information_technology,2019-2020,13440.00,13287.01
5_transportation_and_logistics,2021-2022,2466403.66,2284306.59
6_industrial_products_and_services,2021-2022,145840.17,135756.99
