owner_org,d_fiscal_year,total
aafc-aac,2017-2018,43328.6
aafc-aac,2018-2019,44194.75
aafc-aac,2019-2020,91586.73
acoa-apeca,2017-2018,11157.02
acoa-apeca,2018-2019,11380.1
ced-dec,2017-2018,44972.34989161083
ced-dec,2018-2019,49749.7644464406
ced-dec,2019-2020,53871.44599191556
ced-dec,2020-2021,45737.47320547945
cic,2017-2018,5149.81405479452
cic,2018-2019,26278.914575342467
cic,2019-2020,23599.221369863015
cnsc-ccsn,2017-2018,22739.53501369863
cra-arc,2017-2018,31710.744680748096
cra-arc,2018-2019,32067.944743909444
cra-arc,2019-2020,55160.85632068268
cra-arc,2020-2021,56485.337049180336
csa-asc,2017-2018,13593.593424657536
csa-asc,2018-2019,18417.126575342467
csa-asc,2019-2020,34352.350000000006
csa-asc,2020-2021,14952.86698630137
dfatd-maecd,2017-2018,187796.97
dfatd-maecd,2018-2019,96071.36843835616
dfatd-maecd,2019-2020,296241.5615616438
dfatd-maecd,2020-2021,100949.81928767123
dnd-mdn,2017-2018,62696.251773674805
dnd-mdn,2018-2019,19891.72624657534
ec,2017-2018,4534.431890410959
fja-cmf,2018-2019,10127.99
fja-cmf,2019-2020,10403.337704918033
fja-cmf,2020-2021,28.502295081967212
iaac-aeic,2017-2018,34968.637945205475
ic,2017-2018,186733.11216216214
ic,2018-2019,192766.04
ic,2019-2020,211183.96000000002
infc,2017-2018,56083.75
infc,2018-2019,58333.15000000001
infc,2019-2020,62721.51016423358
infc,2020-2021,62550.139917883214
lac-bac,2017-2018,10738.402739726029
lac-bac,2018-2019,460.21726027397267
nrc-cnrc,2017-2018,62968.862216624686
nrc-cnrc,2018-2019,69416.45
pch,2017-2018,85163.08184523809
pch,2018-2019,87103.40999999999
pch,2019-2020,89283.81
pco-bcp,2017-2018,69764.74167123287
pco-bcp,2018-2019,66247.63065753425
pco-bcp,2019-2020,64426.271551014295
pco-bcp,2020-2021,7741.8661202185795
pwgsc-tpsgc,2019-2020,2379404.127086183
pwgsc-tpsgc,2020-2021,2372903.0229138164
