d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
2_professional_services,2017-2018,319111.89,327433.50
2_professional_services,2018-2019,275982.87,280247.58
2_professional_services,2019-2020,2676867.62,2653549.32
2_professional_services,2020-2021,2481190.64,2358782.20
2_professional_services,2021-2022,117857.36,92146.04
3_information_technology,2017-2018,31710.74,32532.19
3_information_technology,2018-2019,37288.06,37900.93
3_information_technology,2019-2020,10403.34,10315.20
3_information_technology,2020-2021,28.50,26.91
9_human_capital,2017-2018,583277.26,598934.40
9_human_capital,2018-2019,469235.65,476258.98
9_human_capital,2019-2020,684964.22,681110.12
9_human_capital,2020-2021,180129.89,171058.56
9_human_capital,2021-2022,242316.81,209134.94
