owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2017-2018,43328.60,44490.05
aafc-aac,2018-2019,44194.75,44758.74
aafc-aac,2019-2020,91586.73,91557.94
acoa-apeca,2017-2018,11157.02,11456.09
acoa-apeca,2018-2019,11380.10,11525.33
ced-dec,2017-2018,44972.35,46176.72
ced-dec,2018-2019,49749.76,50384.32
ced-dec,2019-2020,53871.45,53760.30
ced-dec,2020-2021,45737.47,44731.62
ced-dec,2021-2022,55307.22,41965.43
cic,2017-2018,5149.81,5238.27
cic,2018-2019,26278.91,26617.24
cic,2019-2020,23599.22,23536.31
cnsc-ccsn,2017-2018,22739.54,23370.84
cra-arc,2017-2018,31710.74,32559.60
cra-arc,2018-2019,32067.94,32479.85
cra-arc,2019-2020,55160.86,55050.36
cra-arc,2020-2021,56485.34,55488.09
csa-asc,2017-2018,13593.59,13843.29
csa-asc,2018-2019,18417.13,18624.28
csa-asc,2019-2020,34352.35,34280.34
csa-asc,2020-2021,14952.87,14318.18
csa-asc,2021-2022,20258.72,18535.76
dfatd-maecd,2017-2018,187796.97,194269.67
dfatd-maecd,2018-2019,96071.37,97592.50
dfatd-maecd,2019-2020,296241.56,295640.20
dfatd-maecd,2020-2021,100949.82,96912.74
dfatd-maecd,2021-2022,102623.02,94184.22
dnd-mdn,2017-2018,62696.25,64381.78
dnd-mdn,2018-2019,19891.73,20086.28
ec,2017-2018,4534.43,4695.15
fja-cmf,2018-2019,10127.99,10257.24
fja-cmf,2019-2020,10403.34,10381.98
fja-cmf,2020-2021,28.50,28.75
iaac-aeic,2017-2018,34968.64,35906.20
ic,2017-2018,186733.11,191738.59
ic,2018-2019,192766.04,195226.03
ic,2019-2020,211183.96,210751.40
ic,2021-2022,119435.07,90727.71
infc,2017-2018,56083.75,57587.10
infc,2018-2019,58333.15,59077.57
infc,2019-2020,62721.51,62593.04
infc,2020-2021,62550.14,61235.82
infc,2021-2022,62550.14,47515.61
lac-bac,2017-2018,10738.40,11022.28
lac-bac,2018-2019,460.22,465.10
nrc-cnrc,2017-2018,62968.86,64656.78
nrc-cnrc,2018-2019,69416.45,70313.68
pch,2017-2018,85163.08,87519.35
pch,2018-2019,87103.41,88214.98
pch,2019-2020,89283.81,89100.93
pco-bcp,2017-2018,69764.74,71552.21
pco-bcp,2018-2019,66247.63,67089.19
pco-bcp,2019-2020,64426.27,64294.35
pco-bcp,2020-2021,7741.87,7809.59
pwgsc-tpsgc,2019-2020,2379404.13,2374530.48
pwgsc-tpsgc,2020-2021,2372903.02,2323042.96
