owner_org,d_fiscal_year,total
csa-asc,2020-2021,48581.380000000005
dfo-mpo,2017-2018,63820.255474452555
dfo-mpo,2018-2019,151004.12
dnd-mdn,2017-2018,24993
ec,2017-2018,7249.9140112994355
ec,2018-2019,15941.075988700566
ec,2019-2020,22515.149999999998
nrc-cnrc,2017-2018,109118.37666005062
nrc-cnrc,2018-2019,146768.89505339434
nrc-cnrc,2019-2020,36889.24608695652
pc,2017-2018,187079.4173076923
pc,2018-2019,563299.9187683664
pc,2019-2020,222213.48219580634
pwgsc-tpsgc,2017-2018,2689400.7817381006
pwgsc-tpsgc,2018-2019,3944722.8513299837
pwgsc-tpsgc,2019-2020,4543335.446348993
pwgsc-tpsgc,2020-2021,4574548.535650556
rcmp-grc,2020-2021,11705.051933701658
tc,2017-2018,24353.760000000002
