normalized_vendor_name,original_vendor_name
HONEYWELL,COM DEV LTD
HONEYWELL,COM DEV LTD.
HONEYWELL,Honeywell Aerospace (Toronto)
HONEYWELL,COM DEV Ltd.
HONEYWELL,Honeywell Limited (Dartmouth)
HONEYWELL,Honeywell Limitee (Sainte-Foy)
HONEYWELL,HONEYWELL AEROSPACE (TORONTO)
HONEYWELL,HONEYWELL LIMITED /HONEYWELL LIMITEE
HONEYWELL,HONEYWELL ASCA INC.
HONEYWELL,Honeywell Limited
HONEYWELL,HONEYWELL LTD.
HONEYWELL,Honeywell Aerospatiale Inc.
HONEYWELL,HONEYWELL LIMITED
HONEYWELL,HONEYWELL LIMITEE
HONEYWELL,Honeywell Ltd
HONEYWELL,HONEYWELL LIMITED/HONEYWELL LIMITEE
HONEYWELL,Honeywell Ltd.
HONEYWELL,Honeywell International Inc.
HONEYWELL,Honeywell Limitée
HONEYWELL,HONEYWELL LIMITÉE
HONEYWELL,Honeywell Limited/Honeywell Limitee
HONEYWELL,Com Dev Ltd
HONEYWELL,Com Dev Ltd.
HONEYWELL,HONEYWELL INC.
HONEYWELL,HONEYWELL INTERNATIONAL INC   DEFENSE AND SPACE
HONEYWELL,HONEYWELL ANALYTICS INC.
HONEYWELL,HONEYWELL AEROSPATIALE INC.
HONEYWELL,COM DEV Space Systems Ltd.
HONEYWELL,"HONEYWELL INTERNATIONAL, INC."
HONEYWELL,Honeywell International Inc   Defense and Space
HONEYWELL,Honeywell Limitee  (Montreal)
HONEYWELL,HoneyWell Limited
HONEYWELL,HONEYWELL/COMDEV INTERNATIONAL LTD
HONEYWELL,Honeywell
HONEYWELL,HONEYWELL
HONEYWELL,HONEYWELL LIMITEE (CHICOUTIMI)
HONEYWELL,HONEYWELL ASCA INC
HONEYWELL,VULCAIN ALARME (HONEYWELL)
HONEYWELL,HONEYWELL INTERNATIONAL INC.
HONEYWELL,Honeywell Building Solutions
HONEYWELL,Honeywell Ltée
HONEYWELL,HONEYWELL LTÉE
HONEYWELL,HONEYWELL BUILDING SOLUTIONS
HONEYWELL,Honeywell Limitie
HONEYWELL,HONEYWELL LTEE
HONEYWELL,HONEYWELL ADVANCED FIBER AND
HONEYWELL,Honeywell ASCa Inc.
HONEYWELL,HONEYWELL ADVANCED FIBERS AND COMPOSITES
HONEYWELL,Honeywell Analytics
HONEYWELL,HONEYWELL INTERNATIONAL INC
HONEYWELL,HONEYWELL PRECISION SENSORS
HONEYWELL,HONEYWELL CANADA LOGISTICS
HONEYWELL,HONEYWELL ANALYTICS
HONEYWELL,Honeywell Controls
HONEYWELL,Honeywell Enraf Inc.
HONEYWELL,HONEYWELL LTD
