owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2017-2018,75774.23,78040.27
aafc-aac,2018-2019,422068.40,426549.47
aafc-aac,2019-2020,43375.05,43129.02
aafc-aac,2020-2021,122697.58,116727.71
aafc-aac,2021-2022,86269.13,81089.79
cbsa-asfc,2017-2018,72899.14,75093.68
cbsa-asfc,2018-2019,97323.68,99171.89
cbsa-asfc,2019-2020,88002.66,87296.43
cbsa-asfc,2020-2021,92825.53,88501.93
cbsa-asfc,2021-2022,93229.99,87240.99
cfia-acia,2018-2019,5558.34,5605.75
cfia-acia,2019-2020,14451.70,14504.26
cfia-acia,2020-2021,23646.00,22497.90
csa-asc,2017-2018,8373010.65,8631090.19
csa-asc,2018-2019,6847091.89,6975544.88
csa-asc,2019-2020,15128678.72,14979356.73
csa-asc,2020-2021,17230428.11,16425977.24
csa-asc,2021-2022,15659512.81,14684073.67
csc-scc,2018-2019,465175.10,469466.23
csc-scc,2019-2020,123488.21,121400.05
csc-scc,2020-2021,74878.15,71540.70
csc-scc,2021-2022,33713.20,31281.44
dfatd-maecd,2017-2018,3396903.91,3499740.01
dfatd-maecd,2018-2019,3710572.33,3794738.66
dfatd-maecd,2019-2020,3640193.86,3589535.60
dfatd-maecd,2020-2021,3640822.39,3477451.38
dfatd-maecd,2021-2022,3333743.58,3098968.60
dfo-mpo,2019-2020,19441.44,19147.24
dfo-mpo,2020-2021,44085.66,42030.14
dfo-mpo,2021-2022,25335.45,23594.35
dnd-mdn,2017-2018,3771167.69,3886807.26
dnd-mdn,2018-2019,3797442.83,3866339.88
dnd-mdn,2019-2020,1095848.34,1087698.82
dnd-mdn,2020-2021,1217001.72,1160803.14
dnd-mdn,2021-2022,858656.44,806897.25
ec,2017-2018,125883.16,129498.11
ec,2018-2019,270467.55,275254.92
ec,2020-2021,63299.19,60133.87
ec,2021-2022,59335.16,55468.24
fintrac-canafe,2019-2020,16693.95,16315.92
ic,2017-2018,738910.26,761621.61
ic,2018-2019,61579.41,62728.85
ic,2019-2020,105140.44,104432.90
ic,2020-2021,136997.14,130915.66
ic,2021-2022,73879.00,68694.70
nbc-ccbn,2018-2019,7616.79,7712.26
nbc-ccbn,2019-2020,15317.28,15194.36
nbc-ccbn,2020-2021,15275.43,14563.20
nbc-ccbn,2021-2022,30707.43,28734.82
nrc-cnrc,2017-2018,1717929.41,1768198.67
nrc-cnrc,2018-2019,1326392.12,1347202.96
nrc-cnrc,2019-2020,897127.68,887508.19
nrc-cnrc,2020-2021,757827.50,722231.60
nrc-cnrc,2021-2022,540189.94,504823.46
nrcan-rncan,2017-2018,202311.37,208465.79
nrcan-rncan,2018-2019,154355.40,157176.86
nrcan-rncan,2019-2020,156806.03,155521.68
nrcan-rncan,2020-2021,158884.80,151476.63
nrcan-rncan,2021-2022,180505.80,169227.25
pc,2017-2018,98454.14,101635.74
pc,2018-2019,19798.70,20150.96
pc,2019-2020,756112.94,758592.25
pwgsc-tpsgc,2017-2018,325275.67,334603.08
pwgsc-tpsgc,2018-2019,294337.79,298292.10
pwgsc-tpsgc,2019-2020,252661.21,249717.49
pwgsc-tpsgc,2020-2021,609316.44,580566.34
pwgsc-tpsgc,2021-2022,429357.09,401120.63
rcmp-grc,2017-2018,37879.45,39040.69
rcmp-grc,2018-2019,49530.05,50485.49
rcmp-grc,2019-2020,82773.50,82118.51
rcmp-grc,2020-2021,46112.44,43915.28
rcmp-grc,2021-2022,73800.78,69059.89
tc,2017-2018,515291.43,530201.21
tc,2018-2019,326797.85,332942.41
tc,2019-2020,450006.77,449414.18
tc,2021-2022,88977.70,84158.75
tsb-bst,2020-2021,51341.03,49344.96
