owner_org,d_fiscal_year,total,total_constant_2019_dollars
aandc-aadnc,2017-2018,166713.75,171326.44
cer-rec,2017-2018,22312.50,22996.36
cer-rec,2018-2019,22312.50,22720.35
cer-rec,2019-2020,22317.51,22138.47
cer-rec,2020-2021,1828.89,1723.54
cfia-acia,2018-2019,18279.40,18664.78
cfia-acia,2019-2020,5182.23,5140.64
cfia-acia,2020-2021,5168.07,4927.11
cfia-acia,2021-2022,1141.40,1042.78
csc-scc,2020-2021,743.01,704.71
csc-scc,2021-2022,33156.99,31046.70
elections,2017-2018,68985.00,71093.97
elections,2018-2019,62748.00,63849.81
elections,2019-2020,87758.00,87032.26
elections,2020-2021,79267.39,75684.94
elections,2021-2022,18410.88,17542.04
esdc-edsc,2017-2018,79679.64,82120.25
esdc-edsc,2018-2019,93916.31,95614.12
esdc-edsc,2019-2020,142867.67,141720.91
esdc-edsc,2020-2021,149441.71,142441.41
esdc-edsc,2021-2022,308603.57,288939.05
hc-sc,2020-2021,29209.87,27933.94
hc-sc,2021-2022,45338.75,42156.75
isc-sac,2018-2019,41564.25,41922.34
isc-sac,2019-2020,125149.50,124802.94
isc-sac,2020-2021,166713.75,158118.29
isc-sac,2021-2022,166713.75,152194.35
phac-aspc,2017-2018,24005.94,24731.97
phac-aspc,2018-2019,19798.97,20160.88
ps-sp,2017-2018,70301.88,72453.03
ps-sp,2018-2019,74038.66,75351.13
ps-sp,2019-2020,148108.46,146784.31
ps-sp,2020-2021,393466.11,375129.28
ps-sp,2021-2022,548573.83,511021.68
rcmp-grc,2017-2018,40850.27,41976.45
rcmp-grc,2018-2019,174548.04,177635.22
rcmp-grc,2019-2020,207326.19,205662.37
rcmp-grc,2020-2021,206759.72,197119.44
rcmp-grc,2021-2022,189765.77,178025.59
statcan,2019-2020,90046.88,89078.40
