owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2017-2018,1458399.41,1500836.94
aafc-aac,2018-2019,840226.80,856086.63
aafc-aac,2019-2020,26369.94,25768.04
aafc-aac,2020-2021,294929.89,280095.69
aafc-aac,2021-2022,1244035.95,1137722.07
aafc-aac,2022-2023,706168.31,631452.46
cfia-acia,2018-2019,188528.70,190762.47
cfia-acia,2020-2021,10074.05,9492.53
cfia-acia,2021-2022,20148.10,19080.15
cgc-ccg,2017-2018,23005.50,23676.65
ec,2018-2019,21007.83,21247.30
ec,2020-2021,22939.00,21912.04
nrc-cnrc,2017-2018,83760.57,86478.12
nrc-cnrc,2018-2019,254622.12,257615.08
nrc-cnrc,2019-2020,85807.05,85484.92
nrc-cnrc,2020-2021,28493.11,26848.37
nrc-cnrc,2021-2022,24928.05,22731.31
nrcan-rncan,2017-2018,27106.65,27880.77
nrcan-rncan,2019-2020,24940.65,24487.17
