owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2017-2018,132179.15,135722.28
aafc-aac,2018-2019,55044.47,55587.31
aandc-aadnc,2018-2019,55762.88,56302.52
cfia-acia,2020-2021,1117.19,1055.98
cfia-acia,2021-2022,13153.96,9992.28
crtc,2017-2018,175911.75,180627.16
crtc,2018-2019,175911.75,178156.65
csa-asc,2020-2021,3371.64,3186.91
csa-asc,2021-2022,36294.74,33314.70
csc-scc,2018-2019,15487.19,15637.07
csc-scc,2019-2020,66437.81,66248.00
csc-scc,2021-2022,2372751.83,1768841.67
dfatd-maecd,2017-2018,6652.60,6766.88
dfatd-maecd,2018-2019,485724.27,491922.59
dfatd-maecd,2019-2020,568546.71,567319.58
dfatd-maecd,2020-2021,65194.95,64779.81
dfatd-maecd,2021-2022,513827.74,449872.58
dfo-mpo,2018-2019,75809.47,76609.21
dfo-mpo,2019-2020,65667.66,65533.16
dnd-mdn,2020-2021,10780.13,10189.50
dnd-mdn,2021-2022,51521.29,46709.82
fintrac-canafe,2019-2020,161341.40,160892.49
hc-sc,2020-2021,11718.38,11191.31
ic,2017-2018,87236.00,89574.41
ic,2018-2019,86997.00,88107.95
irb-cisr,2018-2019,170927.46,173132.35
irb-cisr,2019-2020,284823.57,284198.84
irb-cisr,2020-2021,321925.99,315182.32
irb-cisr,2021-2022,181890.74,138171.56
isc-sac,2018-2019,55762.88,56302.52
jus,2020-2021,39832.50,38822.51
nrcan-rncan,2019-2020,85086.29,84814.20
nrcan-rncan,2020-2021,184860.09,180975.76
nrcan-rncan,2021-2022,184860.09,140427.20
pch,2019-2020,11639.00,11632.71
pmprb-cepmb,2019-2020,144640.00,144343.74
pmprb-cepmb,2020-2021,14741.39,13933.73
pmprb-cepmb,2021-2022,158826.61,131849.27
ppsc-sppc,2018-2019,239951.28,243117.07
ppsc-sppc,2019-2020,24468.72,24457.55
ps-sp,2020-2021,24000.00,23449.69
psic-ispc,2021-2022,105556.06,78113.02
pwgsc-tpsgc,2017-2018,738228.69,751831.63
pwgsc-tpsgc,2018-2019,1948287.87,1973165.68
pwgsc-tpsgc,2019-2020,2011309.71,2007166.98
pwgsc-tpsgc,2020-2021,1972529.08,1930827.66
pwgsc-tpsgc,2021-2022,1285903.21,1163600.24
ssc-spc,2019-2020,36698.45,36608.73
ssc-spc,2020-2021,800.29,756.44
ssc-spc,2021-2022,97374.54,73965.17
vac-acc,2021-2022,22507.05,0.00
