d_fiscal_year,total,total_constant_2019_dollars
2017-2018,1140208.20,1173175.11
2018-2019,3365666.52,3426287.60
2019-2020,3460659.32,3430375.33
2020-2021,2652361.21,2529479.90
2021-2022,5042006.46,4732437.16
