d_most_recent_category,d_fiscal_year,total
1_facilities_and_construction,2017-2018,0.00
6_industrial_products_and_services,2017-2018,1382530.08
6_industrial_products_and_services,2018-2019,1168613.96
6_industrial_products_and_services,2019-2020,623659.90
6_industrial_products_and_services,2020-2021,1103321.57
