owner_org,d_fiscal_year,total,total_constant_2019_dollars
dfo-mpo,2017-2018,71339.42,73487.80
dfo-mpo,2018-2019,31579.44,32326.67
dfo-mpo,2019-2020,49514.18,49105.86
dfo-mpo,2021-2022,47681.51,43234.44
dfo-mpo,2022-2023,105751.62,94107.46
dnd-mdn,2021-2022,2599413.34,2407555.85
dnd-mdn,2022-2023,3131306.49,2801906.18
