owner_org,d_fiscal_year,total,total_constant_2019_dollars
atssc-scdata,2020-2021,431.06,408.84
atssc-scdata,2021-2022,39334.47,36807.66
chrc-ccdp,2021-2022,10929.38,10108.62
dfatd-maecd,2017-2018,22950.96,23594.74
dnd-mdn,2018-2019,91304.35,92083.02
dnd-mdn,2019-2020,242585.46,240177.79
dnd-mdn,2020-2021,633882.49,605427.88
dnd-mdn,2021-2022,315360.30,297446.87
ec,2017-2018,22600.00,23285.56
ec,2021-2022,33459.30,31011.42
elections,2017-2018,23970.88,24636.60
elections,2018-2019,21860.15,22088.80
elections,2019-2020,58967.28,58624.64
esdc-edsc,2020-2021,40073.21,38007.11
esdc-edsc,2021-2022,184104.41,169496.52
feddevontario,2020-2021,83329.73,80084.53
fin,2020-2021,28079.66,26631.93
fin,2021-2022,11084.08,10561.00
hc-sc,2019-2020,9037.97,8852.69
hc-sc,2020-2021,47437.17,45199.39
ic,2018-2019,19888.00,20057.61
ic,2019-2020,12432.26,12136.11
ic,2020-2021,15023.03,14173.30
ic,2021-2022,37185.23,35164.68
iic-iac,2020-2021,600.00,569.07
iic-iac,2021-2022,24400.00,23205.33
jus,2018-2019,3875.00,3908.05
jus,2019-2020,18125.00,18158.23
jus,2021-2022,35000.00,33120.47
nrc-cnrc,2018-2019,22600.00,22792.74
nrc-cnrc,2019-2020,16950.00,16546.24
nrc-cnrc,2020-2021,70771.60,67901.01
nrc-cnrc,2021-2022,42661.14,39851.29
osfi-bsif,2020-2021,3100.15,2940.31
osfi-bsif,2021-2022,22187.35,20762.06
pch,2017-2018,48991.00,50589.51
pco-bcp,2019-2020,22600.00,22413.90
pco-bcp,2020-2021,39600.00,37558.30
phac-aspc,2019-2020,23967.30,23396.38
