d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2018-2019,91304.35,92083.02
1_facilities_and_construction,2019-2020,108695.65,109043.62
1_facilities_and_construction,2020-2021,230000.00,220376.63
2_professional_services,2017-2018,45550.96,46880.30
2_professional_services,2018-2019,68223.15,68847.19
2_professional_services,2019-2020,295969.63,291262.37
2_professional_services,2020-2021,695523.24,663617.75
2_professional_services,2021-2022,676771.18,634252.98
3_information_technology,2017-2018,72961.88,75226.12
3_information_technology,2020-2021,431.06,408.84
3_information_technology,2021-2022,39334.47,36807.66
9_human_capital,2020-2021,36373.81,34498.44
9_human_capital,2021-2022,39600.00,36475.27
