d_most_recent_category,total,percentage
2_professional_services,61810859.87,0.9356
3_information_technology,4069053.07,0.0616
7_travel,75291.17,0.0011
11_defence,58800.00,9e-4
9_human_capital,33900.00,5e-4
0_other,18645.00,3e-4
