owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2021-2022,263799.87,202790.22
aandc-aadnc,2017-2018,854151.44,877047.42
aandc-aadnc,2018-2019,854151.44,865051.71
aandc-aadnc,2019-2020,985910.06,983912.72
aandc-aadnc,2020-2021,854151.44,836203.79
aandc-aadnc,2021-2022,1277351.76,917566.75
acoa-apeca,2017-2018,5490.10,5584.41
acoa-apeca,2018-2019,19464.90,19671.40
acoa-apeca,2019-2020,19550.00,19541.08
acoa-apeca,2021-2022,30321.88,21528.67
atssc-scdata,2017-2018,6908.16,7026.83
atssc-scdata,2018-2019,81338.06,82376.05
cas-satj,2018-2019,24789.38,25029.28
cas-satj,2019-2020,30510.00,30511.28
cas-satj,2020-2021,9048.31,8552.56
cas-satj,2021-2022,30106.19,27634.27
cbsa-asfc,2017-2018,568193.30,583424.01
cbsa-asfc,2018-2019,430708.38,435346.92
cbsa-asfc,2019-2020,2155271.20,2149933.27
cbsa-asfc,2020-2021,1038081.07,1016268.63
cbsa-asfc,2021-2022,118676.91,90151.78
cer-rec,2017-2018,326948.28,338390.19
cer-rec,2018-2019,25000.00,25265.22
cer-rec,2019-2020,40687.50,40540.72
cer-rec,2021-2022,26250.00,24246.94
cfia-acia,2017-2018,69156.00,70825.61
cfia-acia,2019-2020,81360.00,81082.03
cgc-ccg,2017-2018,39353.25,40105.59
cgc-ccg,2018-2019,51305.87,51960.61
cgc-ccg,2019-2020,51446.44,51341.06
cgc-ccg,2020-2021,8574.41,8649.41
cic,2017-2018,162537.71,167054.85
cihr-irsc,2019-2020,24916.50,24950.66
cihr-irsc,2021-2022,26709.09,5656.66
cnsc-ccsn,2018-2019,24577.50,24815.35
cnsc-ccsn,2019-2020,38137.50,38007.30
cnsc-ccsn,2020-2021,65229.25,62775.52
cnsc-ccsn,2021-2022,22734.52,15056.99
csc-scc,2021-2022,24169.44,0.00
dfatd-maecd,2017-2018,936798.56,961286.46
dfatd-maecd,2018-2019,1170452.13,1186039.33
dfatd-maecd,2019-2020,1250146.78,1247225.58
dfatd-maecd,2020-2021,1316150.85,1282292.70
dfatd-maecd,2021-2022,1139049.70,805440.77
dfo-mpo,2019-2020,9968.59,9982.26
dfo-mpo,2020-2021,29706.41,29714.06
dnd-mdn,2019-2020,20832.22,20860.79
dnd-mdn,2020-2021,409955.74,401026.35
dnd-mdn,2021-2022,525158.66,363485.79
ec,2017-2018,24845.88,25272.67
ec,2018-2019,141721.06,143789.27
ec,2019-2020,56610.81,56584.99
ec,2021-2022,63667.96,3470.84
elections,2018-2019,2246888.16,2275561.85
elections,2019-2020,2253044.02,2248429.19
elections,2020-2021,1639403.89,1604111.66
elections,2021-2022,1614396.83,1226361.09
esdc-edsc,2020-2021,45987.23,43467.65
esdc-edsc,2021-2022,203975.60,185666.73
fcac-acfc,2018-2019,431856.34,437554.27
fin,2017-2018,56642.31,58649.95
fin,2020-2021,13242.19,12516.67
fin,2021-2022,135070.31,124132.07
hc-sc,2017-2018,243979.93,250153.14
hc-sc,2018-2019,206640.26,209277.30
hc-sc,2019-2020,207206.40,206781.98
hc-sc,2020-2021,221570.69,216410.69
hc-sc,2021-2022,45524.57,36686.49
iaac-aeic,2020-2021,95048.23,91575.21
ic,2017-2018,1017310.55,1044041.44
ic,2018-2019,996765.38,1009762.15
ic,2019-2020,17797.50,17821.90
ic,2020-2021,69492.91,66778.96
ic,2021-2022,257398.47,171242.25
infc,2018-2019,244911.72,247268.75
infc,2019-2020,218260.52,218170.79
infc,2020-2021,34608.73,34719.67
infc,2021-2022,970027.84,733306.29
isc-sac,2017-2018,79800.00,81939.08
isc-sac,2018-2019,177600.61,179806.96
isc-sac,2020-2021,170162.87,164098.65
isc-sac,2021-2022,286948.32,217977.54
jus,2017-2018,115799.89,118938.20
jus,2018-2019,96526.25,97713.35
jus,2019-2020,197444.01,196975.65
jus,2020-2021,236955.75,231976.77
jus,2021-2022,236955.75,180001.16
nbc-ccbn,2021-2022,61972.00,47076.44
nrc-cnrc,2017-2018,73045.88,74362.44
nrc-cnrc,2020-2021,56679.15,53972.88
nrc-cnrc,2021-2022,178767.65,132214.23
nrcan-rncan,2017-2018,860315.95,882984.67
nrcan-rncan,2018-2019,97346.87,98618.73
nrcan-rncan,2019-2020,188447.12,187981.51
nrcan-rncan,2020-2021,588523.43,570548.63
nrcan-rncan,2021-2022,713599.19,548849.77
nserc-crsng,2018-2019,23672.01,23901.10
nserc-crsng,2019-2020,35313.99,35297.88
oag-bvg,2017-2018,83566.35,86043.67
oag-bvg,2018-2019,102154.39,103493.05
oag-bvg,2019-2020,159101.12,158788.73
oag-bvg,2020-2021,166764.14,162191.61
oag-bvg,2021-2022,128012.82,86869.83
ocol-clo,2017-2018,113873.10,116147.01
ocol-clo,2018-2019,149729.51,151640.29
ocol-clo,2019-2020,214686.77,214201.72
ocol-clo,2020-2021,250489.46,244955.72
ocol-clo,2021-2022,165116.97,137047.70
oic-ci,2018-2019,68783.79,69654.68
opc-cpvp,2017-2018,13222.12,13449.25
opc-cpvp,2018-2019,9772.88,9876.55
opc-cpvp,2020-2021,30329.70,28667.98
opc-cpvp,2021-2022,95869.73,87264.46
osfi-bsif,2017-2018,86898.59,89978.65
osfi-bsif,2018-2019,221123.18,223975.58
osfi-bsif,2019-2020,102503.17,102456.40
osfi-bsif,2020-2021,109090.20,107059.45
osfi-bsif,2021-2022,86098.07,61702.65
pc,2020-2021,47356.69,44762.08
pc,2021-2022,158318.42,121881.68
pch,2017-2018,339056.83,347705.64
pch,2018-2019,481582.77,488146.92
pch,2019-2020,302192.41,301698.06
pch,2020-2021,381917.34,368196.16
pch,2021-2022,555945.45,451524.47
pco-bcp,2018-2019,24577.50,24888.68
pco-bcp,2019-2020,45200.00,45103.10
phac-aspc,2017-2018,68459.81,69703.43
phac-aspc,2018-2019,211207.75,213969.62
phac-aspc,2019-2020,86282.34,86105.61
phac-aspc,2021-2022,462110.01,250849.93
polar-polaire,2019-2020,69071.11,68883.61
polar-polaire,2020-2021,97716.89,95663.63
ppsc-sppc,2017-2018,10978.98,11167.57
ppsc-sppc,2018-2019,37752.27,38129.89
ppsc-sppc,2019-2020,38307.00,38238.94
ppsc-sppc,2020-2021,38137.50,36235.08
ppsc-sppc,2021-2022,38985.00,13785.70
ps-sp,2018-2019,730278.77,740897.58
ps-sp,2019-2020,1272400.65,1270013.90
ps-sp,2020-2021,1340098.67,1313077.37
ps-sp,2021-2022,1303337.53,971395.06
pwgsc-tpsgc,2017-2018,148896.39,152554.79
pwgsc-tpsgc,2018-2019,343726.42,348186.01
pwgsc-tpsgc,2019-2020,560280.15,559163.95
pwgsc-tpsgc,2020-2021,717170.41,695932.11
pwgsc-tpsgc,2021-2022,1230705.60,933875.13
rcmp-grc,2019-2020,39550.00,39531.96
rcmp-grc,2021-2022,33900.00,0.00
ssc-spc,2017-2018,168548.09,173066.11
ssc-spc,2018-2019,168548.09,170699.02
ssc-spc,2019-2020,98819.97,98658.35
ssc-spc,2020-2021,39324.00,38665.29
statcan,2021-2022,485900.00,365693.00
tc,2018-2019,180050.17,182422.47
tc,2019-2020,172905.33,172826.45
tc,2020-2021,113522.63,109701.04
vac-acc,2017-2018,24521.00,25229.21
vac-acc,2018-2019,725570.54,735733.61
vac-acc,2019-2020,870140.81,868358.53
vac-acc,2020-2021,892775.88,873171.80
vac-acc,2021-2022,825936.62,636599.26
wage,2021-2022,17330.38,0.00
