d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
0_other,2019-2020,18645.00,18193.78
2_professional_services,2017-2018,6159128.05,6317894.95
2_professional_services,2018-2019,10557319.29,10713217.36
2_professional_services,2019-2020,10845541.35,10747452.60
2_professional_services,2020-2021,10113651.45,9611963.63
2_professional_services,2021-2022,13790938.75,10491607.79
3_information_technology,2017-2018,340170.40,349522.23
3_information_technology,2018-2019,190523.14,192513.80
3_information_technology,2019-2020,1027556.38,1018870.85
3_information_technology,2020-2021,1013614.58,963493.49
3_information_technology,2021-2022,15360.39,14524.19
7_travel,2018-2019,52731.92,53324.36
7_travel,2019-2020,22559.25,22325.98
9_human_capital,2021-2022,33900.00,0.00
