d_fiscal_year,total,total_constant_2019_dollars
2017-2018,970790.85,1000776.93
2018-2019,940231.98,957358.01
2019-2020,1125610.94,1114950.48
2020-2021,1124885.13,1071031.51
2021-2022,1202784.57,1116771.11
2022-2023,1162319.43,1040048.29
