d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2018-2019,12324.91,12615.98
1_facilities_and_construction,2020-2021,22340.33,21223.52
1_facilities_and_construction,2021-2022,24463.44,23239.90
2_professional_services,2017-2018,31225.11,32146.35
2_professional_services,2020-2021,37468.92,35730.81
2_professional_services,2021-2022,21997.88,20959.77
3_information_technology,2017-2018,4249753.17,4379698.44
3_information_technology,2018-2019,4450446.30,4531414.17
3_information_technology,2019-2020,4452089.29,4416246.65
3_information_technology,2020-2021,5060503.24,4821599.64
3_information_technology,2021-2022,6901950.54,6457659.47
