d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
2_professional_services,2017-2018,15113.75,15578.82
2_professional_services,2020-2021,32833.37,31067.69
2_professional_services,2021-2022,32012.44,29270.16
2_professional_services,2022-2023,20017.19,18080.81
3_information_technology,2017-2018,1342607.40,1384108.84
3_information_technology,2018-2019,811622.94,830693.02
3_information_technology,2020-2021,787700.18,747830.02
3_information_technology,2021-2022,3139588.12,2892636.02
3_information_technology,2022-2023,2505401.30,2246759.61
