d_most_recent_it_subcategory,d_fiscal_year,total,total_constant_2019_dollars
it_consulting_services,2017-2018,1342607.40,1384108.84
it_consulting_services,2018-2019,811622.94,830693.02
it_consulting_services,2020-2021,787700.18,747830.02
it_consulting_services,2021-2022,3139588.12,2892636.02
it_consulting_services,2022-2023,2505401.30,2246759.61
