d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2019-2020,52200.96,51482.41
1_facilities_and_construction,2020-2021,11760.00,11232.88
10_office_management,2018-2019,16547.00,16701.58
10_office_management,2019-2020,232035.95,231071.95
2_professional_services,2017-2018,322240.14,331904.09
2_professional_services,2018-2019,870393.16,885492.90
2_professional_services,2019-2020,1561293.00,1546360.00
2_professional_services,2020-2021,396899.89,378548.31
2_professional_services,2021-2022,7685.54,7278.17
3_information_technology,2017-2018,443309.55,456281.70
3_information_technology,2018-2019,253164.65,256803.01
3_information_technology,2019-2020,491992.31,487820.59
3_information_technology,2020-2021,120016.92,114331.45
3_information_technology,2021-2022,50011.18,46656.21
3_information_technology,2022-2023,37036.40,33147.78
7_travel,2018-2019,0.00,0.00
9_human_capital,2017-2018,30535.95,31426.61
9_human_capital,2018-2019,341802.96,346704.46
9_human_capital,2019-2020,293571.29,292163.21
9_human_capital,2020-2021,146428.45,139415.36
9_human_capital,2021-2022,80536.39,75024.93
9_human_capital,2022-2023,33661.31,30344.46
