d_most_recent_category,total,percentage
2_professional_services,3443645.3098869924,0.616146244342352
3_information_technology,1183219.8458320359,0.21170486465247199
9_human_capital,637493.73,0.11406208601204264
10_office_management,307007.52551470586,0.054930608935718876
1_facilities_and_construction,17640,0.003156196057414451
7_travel,0,0
