d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
0_other,2017-2018,24116.40,24805.13
0_other,2019-2020,179729.07,175626.73
0_other,2020-2021,696624.33,658095.28
0_other,2021-2022,577652.00,534111.87
0_other,2022-2023,162950.68,146093.94
11_defence,2019-2020,108888.96,108851.71
11_defence,2020-2021,81513.02,77823.36
6_industrial_products_and_services,2019-2020,90123.01,88582.73
6_industrial_products_and_services,2020-2021,682455.00,648918.75
6_industrial_products_and_services,2021-2022,70899.00,64581.81
6_industrial_products_and_services,2022-2023,76035.24,67873.66
