d_most_recent_category,d_fiscal_year,total
1_facilities_and_construction,2017-2018,1320645.7110762808
1_facilities_and_construction,2018-2019,1637348.3697748268
1_facilities_and_construction,2019-2020,1598315.9014716826
1_facilities_and_construction,2020-2021,1647876.0086480663
2_professional_services,2017-2018,65404.393619291506
2_professional_services,2018-2019,65404.393619291506
2_professional_services,2019-2020,65583.58373879641
2_professional_services,2020-2021,65404.393619291506
