d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2018-2019,1626421.33,1647724.37
1_facilities_and_construction,2019-2020,13626416.82,13472270.12
1_facilities_and_construction,2020-2021,18013818.03,17154931.49
1_facilities_and_construction,2021-2022,14459064.83,13442963.61
1_facilities_and_construction,2022-2023,14379837.08,12867919.59
5_transportation_and_logistics,2018-2019,3600989.02,3669995.29
5_transportation_and_logistics,2019-2020,7695566.19,7629245.27
