owner_org,d_fiscal_year,total
dfo-mpo,2017-2018,36621.04
dfo-mpo,2018-2019,25651
dfo-mpo,2019-2020,2028.7168831168833
dfo-mpo,2020-2021,37024.08311688312
dnd-mdn,2017-2018,33973.53
dnd-mdn,2020-2021,19510.58
ec,2017-2018,183887.67294642856
pc,2017-2018,68421.095612435
pc,2018-2019,11497.5
pc,2019-2020,29870.789999999997
pc,2020-2021,3649.4841991341996
pwgsc-tpsgc,2017-2018,775757.5909186351
pwgsc-tpsgc,2018-2019,774660.6290813648
pwgsc-tpsgc,2019-2020,1241249.1099999999
pwgsc-tpsgc,2020-2021,1893471.0583726459
tc,2017-2018,56857.64
tc,2018-2019,21626.32
tc,2019-2020,29389.04
