d_fiscal_year,total,total_constant_2019_dollars
2017-2018,1155518.57,1181643.63
2018-2019,833435.45,844193.10
2019-2020,1302537.66,1299319.24
2020-2021,1943633.79,1876013.18
2021-2022,2205591.94,1468496.51
