owner_org,d_fiscal_year,total,total_constant_2019_dollars
dfo-mpo,2017-2018,36621.04,37677.45
dfo-mpo,2018-2019,25651.00,25869.76
dfo-mpo,2019-2020,2028.72,1980.39
dfo-mpo,2020-2021,37024.08,35297.82
dnd-mdn,2017-2018,33973.53,35031.58
dnd-mdn,2020-2021,19510.58,18747.64
ec,2017-2018,183887.67,189736.09
ec,2021-2022,64590.89,58936.90
nrcan-rncan,2021-2022,39550.00,36325.91
pc,2017-2018,87589.80,90428.66
pc,2018-2019,11497.50,11790.92
pc,2019-2020,29870.79,29547.23
pc,2020-2021,3649.48,3461.32
pc,2021-2022,45940.57,43514.66
pwgsc-tpsgc,2017-2018,775757.59,797891.45
pwgsc-tpsgc,2018-2019,774660.63,785109.83
pwgsc-tpsgc,2019-2020,1241249.11,1223307.19
pwgsc-tpsgc,2020-2021,1883449.64,1799894.77
pwgsc-tpsgc,2021-2022,2055510.48,1909489.37
tc,2017-2018,56857.64,58547.93
tc,2018-2019,21626.32,22076.31
tc,2019-2020,29389.04,28819.75
