d_fiscal_year,total,total_constant_2019_dollars
2017-2018,327035.29,336374.92
2018-2019,2168209.09,2213094.04
2019-2020,2813590.76,2791146.80
2020-2021,3202859.45,3048206.96
2021-2022,4010905.48,3729338.88
2022-2023,3146382.27,2819137.15
