d_most_recent_category,d_fiscal_year,total
1_facilities_and_construction,2017-2018,161956.92224197846
1_facilities_and_construction,2018-2019,87104.5880577613
1_facilities_and_construction,2019-2020,90510.70629901544
1_facilities_and_construction,2020-2021,38266.7380577613
10_office_management,2017-2018,468637.18
10_office_management,2018-2019,1017669.4327108576
10_office_management,2019-2020,142537.06728914232
10_office_management,2020-2021,630500.8364912281
11_defence,2017-2018,590967.0427576602
11_defence,2018-2019,573728.5872423399
11_defence,2019-2020,239831.2303009576
11_defence,2020-2021,468103.4096990424
2_professional_services,2017-2018,23761.5
2_professional_services,2018-2019,21462
2_professional_services,2019-2020,17833.964382284383
2_professional_services,2020-2021,44763.21561771562
3_information_technology,2017-2018,103027782.97137526
3_information_technology,2018-2019,100178487.31988963
3_information_technology,2019-2020,95541761.14381887
3_information_technology,2020-2021,86522725.186504215
6_industrial_products_and_services,2017-2018,1254696.941067903
6_industrial_products_and_services,2018-2019,479154.115943194
6_industrial_products_and_services,2019-2020,221435.89
6_industrial_products_and_services,2020-2021,142824.91999999998
9_human_capital,2018-2019,190532.55342803156
9_human_capital,2019-2020,73881.87657196842
9_human_capital,2020-2021,15014.18
NA,2017-2018,285692.6709259934
NA,2018-2019,285692.6709259934
NA,2019-2020,286475.39057236596
NA,2020-2021,313714.58495063405
