d_fiscal_year,total,total_constant_2019_dollars
2017-2018,107258226.46,110019089.62
2018-2019,104443227.14,106049891.68
2019-2020,98012733.67,97159759.69
2020-2021,89559923.09,85127456.43
2021-2022,85421274.58,79343137.54
