normalized_vendor_name,original_vendor_name
TELUS CANADA,TELUS COMMUNICATIONS INC.
TELUS CANADA,TELUS
TELUS CANADA,TELUS COMMUNICATIONS COMPANY
TELUS CANADA,TELUS Communications Inc.
TELUS CANADA,TELUS INTEGRATED COMMUNICATIONS
TELUS CANADA,TELUS COMMUNICATIONS INC
TELUS CANADA,TELUS NATIONAL SYSTEMS INC.
TELUS CANADA,Telus
TELUS CANADA,Telus Communications Inc.
TELUS CANADA,TELUS COMMUNICATIONS  COMPANY
TELUS CANADA,Telus Communications  Company
TELUS CANADA,TELUS COMMUNICATIONS
TELUS CANADA,TELUS Communications
TELUS CANADA,TELUS COMMUNICATION INC
TELUS CANADA,TELUS COMMUNICATIONS CO.
TELUS CANADA,Telus Communications Company
TELUS CANADA,TELUS Collaboration Services
TELUS CANADA,Telus Communication Company
TELUS CANADA,TELUS SERVICES INC.
TELUS CANADA,Telus Health Solutions Inc.
TELUS CANADA,Telus Health Solutions
TELUS CANADA,TELUS COLLABORATION SERVICES
TELUS CANADA,Telus Communications
TELUS CANADA,Telus Communication Inc
TELUS CANADA,TELUS BUSINESS SOLUTIONS
TELUS CANADA,TELUS Solutions en Santé S.E.N.C.
TELUS CANADA,TELUS COMMUNICATIONS COMPANY 7TH FLOOR
TELUS CANADA,Telus Communication
TELUS CANADA,"TELUS Communications Co - Burnaby, BC"
TELUS CANADA,TELUS CORPORATION
TELUS CANADA,TELUS Solutions en Sante
TELUS CANADA,Telus Mobility
TELUS CANADA,TELUS COMMUNICATION COMPANY
TELUS CANADA,TELUS Solutions en Santé
TELUS CANADA,TELUS HEALTH SOLUTIONS
TELUS CANADA,TELUS SOLUTIONS EN SANTÉ
TELUS CANADA,TÉLUS SOLUTIONS D'AFFAIRES INC.
TELUS CANADA,TELUS Integrated Communications
TELUS CANADA,TELUS MOBILITY
TELUS CANADA,Telus Communications Co.
TELUS CANADA,TELUS COMMUNICATIONS INC./BURNABY
TELUS CANADA,TELUS COMMUNICATIONS INC/BURNABY
TELUS CANADA,TELUS Communications Company
TELUS CANADA,telus
TELUS CANADA,Tellus Communications Inc.
TELUS CANADA,TELUS COMMUNICATIONS CO
TELUS CANADA,TELUS  (Geomatics)
TELUS CANADA,TELUS Communication Compagny
TELUS CANADA,Telus Solutions en sante
TELUS CANADA,TELUS Communications Inc. (Amalco)
TELUS CANADA,TELUS CLIENT SOLUTIONS
TELUS CANADA,TELUS COMMUNICATION (B.C.) INC.
TELUS CANADA,"Telus, SSM II"
TELUS CANADA,Télus communications Inc.
TELUS CANADA,TELUS Emergency Response Support
TELUS CANADA,Société Telus Communications
TELUS CANADA,Telus Communications INC
TELUS CANADA,Telus National Systems Inc.
TELUS CANADA,Telus National Systems
TELUS CANADA,Telus Communications (B.C.) Inc.
TELUS CANADA,TELUS QUEBEC
TELUS CANADA,"Telus National Systems,Inc."
TELUS CANADA,Telus Solutions En Sant
TELUS CANADA,Telus Quebec
TELUS CANADA,TELUS Solutions en Sant©
TELUS CANADA,TELUS Mobility
TELUS CANADA,Telus Collaboration Services
TELUS CANADA,TELUS MOBILITE
TELUS CANADA,TELUS GEOMATICS
