owner_org,d_fiscal_year,total,total_constant_2019_dollars
cas-satj,2017-2018,1828543.13,1878950.09
cas-satj,2018-2019,78183.62,78850.39
cas-satj,2019-2020,164395.73,161314.41
cas-satj,2020-2021,27108.63,25844.68
cas-satj,2021-2022,15522.48,14707.44
cbsa-asfc,2017-2018,206604.80,212937.08
cbsa-asfc,2018-2019,417305.45,423281.05
cbsa-asfc,2019-2020,222129.72,220246.68
cbsa-asfc,2020-2021,250289.24,238403.89
cbsa-asfc,2021-2022,434135.10,404161.95
ced-dec,2017-2018,31219.12,32079.42
ced-dec,2018-2019,6334.31,6495.97
cic,2017-2018,308199.99,317694.22
cic,2018-2019,25511.86,26162.93
cic,2020-2021,55922.64,53039.37
cic,2021-2022,119587.71,112923.80
cics-scic,2017-2018,17017.80,17486.76
cra-arc,2017-2018,52786.34,54417.73
cra-arc,2018-2019,45237.14,45835.81
cra-arc,2020-2021,3170.04,3006.60
cra-arc,2021-2022,20605.26,19632.87
crtc,2017-2018,368897.77,380378.30
crtc,2018-2019,271759.59,276727.08
csa-asc,2017-2018,16385.27,16844.10
csc-scc,2017-2018,16272.21,16743.10
csc-scc,2018-2019,22503.60,22981.76
csc-scc,2019-2020,485.26,473.70
csc-scc,2020-2021,133877.17,127300.83
csc-scc,2021-2022,404428.28,374823.51
csps-efpc,2017-2018,278696.75,287868.44
cta-otc,2020-2021,4418.15,4212.37
cta-otc,2021-2022,11013.30,10300.41
dfatd-maecd,2017-2018,347042.98,356606.48
dfatd-maecd,2020-2021,109511.17,105195.38
dfo-mpo,2017-2018,665514.66,684117.62
dfo-mpo,2018-2019,1891790.52,1923116.12
dfo-mpo,2019-2020,236598.72,234459.04
dfo-mpo,2020-2021,498854.66,477901.12
dfo-mpo,2021-2022,86770.79,80297.62
dnd-mdn,2017-2018,932510.60,958953.30
dnd-mdn,2018-2019,629559.84,638657.44
dnd-mdn,2019-2020,358938.46,354580.25
dnd-mdn,2020-2021,503960.90,480564.48
dnd-mdn,2021-2022,656603.26,614069.66
esdc-edsc,2017-2018,618145.92,635801.79
esdc-edsc,2019-2020,160067.79,156254.85
esdc-edsc,2020-2021,158738.91,151579.34
esdc-edsc,2021-2022,22849.64,21282.75
fin,2018-2019,111296.37,113097.23
fin,2019-2020,63386.81,63381.30
fin,2020-2021,15014.18,14314.14
hc-sc,2019-2020,14084.77,13935.60
ic,2017-2018,3665.02,3766.02
ic,2018-2019,20661.13,21026.38
ic,2019-2020,31007.02,30995.17
ic,2020-2021,10026.56,9509.61
jus,2017-2018,19314.79,19926.20
jus,2020-2021,6937.89,6580.19
jus,2021-2022,21199.11,20021.09
nfb-onf,2019-2020,48910.27,48890.20
nrc-cnrc,2018-2019,143297.42,144525.07
nrc-cnrc,2019-2020,20875.87,20394.66
nrc-cnrc,2020-2021,12174.46,11473.15
oag-bvg,2017-2018,49607.94,51331.82
oag-bvg,2018-2019,44739.79,45484.99
oag-bvg,2019-2020,28899.83,28667.91
oag-bvg,2020-2021,27017.17,25753.35
oag-bvg,2021-2022,10779.35,10240.22
osfi-bsif,2017-2018,329618.88,339418.66
osfi-bsif,2018-2019,368148.40,373586.15
osfi-bsif,2019-2020,941864.07,930060.47
osfi-bsif,2020-2021,162927.94,155118.28
osfi-bsif,2021-2022,142573.22,133605.94
pbc-clcc,2020-2021,76020.00,72475.53
pbc-clcc,2021-2022,75600.00,70743.53
pc,2017-2018,139834.09,144081.00
pc,2018-2019,36851.73,37563.46
pch,2018-2019,16458.45,16759.29
pch,2019-2020,12320.17,12221.30
pch,2020-2021,12320.21,11745.77
pch,2021-2022,12050.88,11229.71
pco-bcp,2017-2018,57686.20,59334.79
pco-bcp,2018-2019,34489.25,35029.45
pco-bcp,2019-2020,28490.08,28051.52
pco-bcp,2020-2021,14803.00,14096.56
phac-aspc,2017-2018,13972.20,14364.08
phac-aspc,2020-2021,84078.64,79828.31
phac-aspc,2021-2022,115822.61,110093.75
pwgsc-tpsgc,2017-2018,932082.05,959489.67
pwgsc-tpsgc,2018-2019,1707029.44,1732926.88
pwgsc-tpsgc,2019-2020,2359732.67,2338905.16
pwgsc-tpsgc,2020-2021,372152.79,354146.37
pwgsc-tpsgc,2021-2022,478872.21,449752.14
rcmp-grc,2017-2018,1619395.13,1665750.33
rcmp-grc,2018-2019,629134.81,640330.15
rcmp-grc,2019-2020,543627.53,534410.10
rcmp-grc,2020-2021,592757.84,563698.35
rcmp-grc,2021-2022,1147650.06,1075603.40
ssc-spc,2017-2018,97713196.85,100701472.24
ssc-spc,2018-2019,97449605.02,99227111.69
ssc-spc,2019-2020,92517858.57,91769569.96
ssc-spc,2020-2021,86340426.55,82312896.47
ssc-spc,2021-2022,81645211.33,76433733.98
statcan,2018-2019,23404.93,23762.96
statcan,2019-2020,10495.07,10523.34
tbs-sct,2017-2018,64628.99,66409.98
tbs-sct,2018-2019,5660.25,5708.52
tc,2017-2018,581543.61,597663.97
tc,2018-2019,432287.05,436639.21
tc,2019-2020,248565.27,243146.16
tc,2020-2021,87414.35,82907.42
vac-acc,2018-2019,31977.16,32532.54
vrab-tacra,2017-2018,45843.39,47106.70
