d_fiscal_year,total,total_constant_2019_dollars
2017-2018,1275579.33,1314674.87
2018-2019,1275579.33,1298895.62
2019-2020,1279074.07,1268809.37
2020-2021,1275579.33,1216104.76
2021-2022,1275579.33,1193637.45
