owner_org,d_fiscal_year,total
aafc-aac,2017-2018,53231.48
aafc-aac,2019-2020,82615.03
aafc-aac,2020-2021,28494.86
cas-satj,2018-2019,11300
cas-satj,2019-2020,11300
cas-satj,2020-2021,7955.345104333868
cbsa-asfc,2018-2019,14003.53
cbsa-asfc,2020-2021,12354.44
ced-dec,2017-2018,30005.68
cfia-acia,2017-2018,16179.4
cfia-acia,2020-2021,12280.140000000001
cic,2020-2021,45207.13
csc-scc,2017-2018,25402.04
csc-scc,2018-2019,40710.96
csc-scc,2020-2021,249973.36000000002
dfo-mpo,2018-2019,17246.25
dfo-mpo,2019-2020,83427.28
dfo-mpo,2020-2021,15822.06957564891
dnd-mdn,2017-2018,1043663.5368604651
dnd-mdn,2018-2019,395455.0119966777
dnd-mdn,2019-2020,181280.00114285716
dnd-mdn,2020-2021,64022.328888888886
ec,2017-2018,331449.76
ec,2018-2019,10145.12
ec,2020-2021,91039.25000000001
esdc-edsc,2019-2020,10305.736395348835
esdc-edsc,2020-2021,322684.3936046512
nrcan-rncan,2018-2019,18043.280000000002
pc,2017-2018,1449612.627227762
pc,2018-2019,1335123.0801288844
pc,2019-2020,967635.9798711155
pc,2020-2021,98065.34
phac-aspc,2018-2019,4138.079268292683
phac-aspc,2019-2020,11285.670731707318
ppsc-sppc,2020-2021,23641.65
rcmp-grc,2017-2018,16127.990000000002
rcmp-grc,2018-2019,63648.28861702127
rcmp-grc,2019-2020,83408.01758962401
rcmp-grc,2020-2021,331429.7237933547
tc,2017-2018,39955.17
tc,2018-2019,222732.4
tc,2020-2021,34415.08
