owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2019-2020,38361.38,37861.61
aafc-aac,2020-2021,28494.86,27442.63
aafc-aac,2021-2022,14368.64,13339.79
cas-satj,2018-2019,11300.00,11513.65
cas-satj,2020-2021,7955.35,7592.32
cas-satj,2021-2022,11254.65,10463.74
casdo-ocena,2021-2022,10098.60,9128.97
cbsa-asfc,2021-2022,194647.08,178279.72
cfia-acia,2017-2018,16179.40,16643.10
cfia-acia,2020-2021,12280.14,11826.67
csc-scc,2017-2018,14240.96,14681.22
csc-scc,2020-2021,249973.36,237610.44
csc-scc,2021-2022,31791.55,29457.92
csc-scc,2022-2023,47086.27,41913.41
dfo-mpo,2019-2020,40835.07,39903.00
dfo-mpo,2020-2021,3108.35,2928.92
dfo-mpo,2021-2022,97596.97,90300.57
dfo-mpo,2022-2023,23942.76,21305.08
dnd-mdn,2017-2018,1043663.54,1074879.16
dnd-mdn,2018-2019,301769.04,307464.23
dnd-mdn,2019-2020,161508.19,158637.66
dnd-mdn,2020-2021,64022.33,60766.69
dnd-mdn,2021-2022,230958.65,210641.68
dnd-mdn,2022-2023,199272.10,179024.02
ec,2018-2019,10145.12,10291.33
ec,2020-2021,91039.25,85784.08
ec,2021-2022,21277.17,19796.05
irb-cisr,2021-2022,31887.82,29579.15
nrcan-rncan,2018-2019,18043.28,18458.16
pc,2017-2018,300550.42,310016.86
pc,2018-2019,37301.31,37981.97
pc,2019-2020,83381.41,82102.70
pc,2021-2022,94904.47,86277.59
pc,2022-2023,69324.37,61519.57
pwgsc-tpsgc,2022-2023,258595.05,229961.99
rcmp-grc,2019-2020,8622.67,8425.86
rcmp-grc,2020-2021,223542.69,210672.43
rcmp-grc,2022-2023,103629.44,92735.85
tbs-sct,2022-2023,4363.22,3866.37
tc,2018-2019,222732.40,225976.36
tc,2020-2021,21913.27,21031.53
tc,2022-2023,17735.71,15695.13
