normalized_vendor_name,original_vendor_name
R R INTERNATIONAL TRANSLATION,R&R International Translation
R R INTERNATIONAL TRANSLATION,R&R INTERNATIONAL TRANSLATION
R R INTERNATIONAL TRANSLATION,R&R INTERNATIONAL TRANSLATION SPECIALISTS INC.
R R INTERNATIONAL TRANSLATION,R & R INTERNATIONAL TRANSLATION
R R INTERNATIONAL TRANSLATION,R&R INTERNATIONAL TRANSLATION SPECIALISTS INC
R R INTERNATIONAL TRANSLATION,R &R INTERNATIONAL TRANSLATION
R R INTERNATIONAL TRANSLATION,R&R International Translation Specialists Inc
R R INTERNATIONAL TRANSLATION,R & R INTERNATIONAL TRANSLATION SPECIALISTS INC.
R R INTERNATIONAL TRANSLATION,R&R International Translation Specialists Inc.
R R INTERNATIONAL TRANSLATION,R&T International Translation
