owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2020-2021,39776.00,37900.08
aafc-aac,2022-2023,41811.66,37282.32
cfia-acia,2020-2021,34352.00,32646.45
cfia-acia,2021-2022,39550.00,37310.20
cnsc-ccsn,2017-2018,38838.99,40047.91
ec,2018-2019,24916.50,25255.73
esdc-edsc,2022-2023,42953.68,38358.07
fcac-acfc,2022-2023,73916.31,66166.25
ic,2017-2018,24577.50,25281.71
jus,2018-2019,45907.74,46507.83
jus,2019-2020,59182.26,59133.12
jus,2020-2021,270286.20,257684.09
jus,2021-2022,307334.78,285737.03
jus,2022-2023,780010.36,695565.63
nrc-cnrc,2018-2019,22879.56,23261.76
nrc-cnrc,2019-2020,42095.44,42225.71
nrc-cnrc,2020-2021,52968.75,50829.26
nserc-crsng,2018-2019,22035.00,22551.87
pco-bcp,2019-2020,10603.92,10361.88
pco-bcp,2020-2021,28381.08,26809.60
phac-aspc,2019-2020,18095.59,17682.55
phac-aspc,2020-2021,6312.41,5962.89
pwgsc-tpsgc,2021-2022,13797.00,12472.27
pwgsc-tpsgc,2022-2023,169998.00,151555.70
statcan,2020-2021,38420.00,36675.60
statcan,2021-2022,38264.63,34590.62
tc,2022-2023,39889.00,35393.17
