owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2018-2019,11375.00,11472.01
aafc-aac,2019-2020,54935.00,54908.57
acoa-apeca,2018-2019,13903.45,14022.02
acoa-apeca,2019-2020,67551.55,67426.22
acoa-apeca,2021-2022,26776.67,24612.29
cbsa-asfc,2017-2018,31740.00,32768.82
cbsa-asfc,2018-2019,79967.38,81025.27
cbsa-asfc,2019-2020,41644.57,41308.06
cbsa-asfc,2020-2021,31267.34,29842.66
cbsa-asfc,2021-2022,153446.53,141584.31
cfia-acia,2017-2018,21188.75,21898.74
cfia-acia,2018-2019,10800.00,11046.18
cfia-acia,2019-2020,32900.00,32389.05
cfia-acia,2020-2021,12825.00,12329.35
cfia-acia,2021-2022,19200.00,17564.28
cra-arc,2017-2018,43581.24,44820.35
cra-arc,2018-2019,115965.90,117755.53
cra-arc,2019-2020,146004.67,144771.90
cra-arc,2020-2021,168848.90,161206.16
cra-arc,2021-2022,222852.84,207566.41
csc-scc,2019-2020,11721.38,11726.97
dfo-mpo,2019-2020,83.13,81.15
dfo-mpo,2020-2021,42086.70,40162.62
dfo-mpo,2021-2022,93183.90,86145.99
dnd-mdn,2017-2018,26522.22,27253.10
dnd-mdn,2018-2019,136128.35,138813.06
dnd-mdn,2019-2020,28383.43,28198.60
dnd-mdn,2020-2021,8829.39,8374.17
dnd-mdn,2021-2022,25715.61,24331.56
ec,2017-2018,25015.42,25738.26
ec,2018-2019,28616.72,29132.64
ec,2019-2020,89881.47,88897.77
ec,2020-2021,152601.30,145307.16
ec,2021-2022,126700.60,118268.91
esdc-edsc,2020-2021,38782.80,36783.23
esdc-edsc,2021-2022,230630.50,215285.31
fja-cmf,2017-2018,5665.87,5823.48
fja-cmf,2018-2019,17297.28,17611.87
fja-cmf,2019-2020,11840.85,11819.69
fja-cmf,2020-2021,3315.23,3154.78
fja-cmf,2021-2022,6685.27,6322.01
hc-sc,2018-2019,10440.00,10706.43
hc-sc,2021-2022,30389.75,28313.89
iaac-aeic,2017-2018,11852.77,12242.83
isc-sac,2020-2021,13000.00,12399.80
jus,2018-2019,3059.13,3085.21
jus,2019-2020,51945.12,51218.92
jus,2020-2021,29295.79,27994.19
jus,2021-2022,19694.21,18730.79
nrc-cnrc,2017-2018,16201.08,16713.93
nrc-cnrc,2018-2019,24460.50,24762.12
nrc-cnrc,2019-2020,22528.50,22575.38
nrcan-rncan,2019-2020,21915.00,21392.97
pc,2017-2018,10089.06,10408.43
pc,2020-2021,3005.66,2850.69
pc,2021-2022,113688.45,105930.98
ppsc-sppc,2020-2021,5938.52,5674.89
ppsc-sppc,2021-2022,15839.01,14797.96
pwgsc-tpsgc,2017-2018,217539.50,224089.81
pwgsc-tpsgc,2018-2019,109710.00,111687.93
pwgsc-tpsgc,2019-2020,88859.21,87896.00
pwgsc-tpsgc,2020-2021,96546.60,92061.78
pwgsc-tpsgc,2021-2022,83922.82,78111.73
rcmp-grc,2019-2020,13202.00,12986.25
rcmp-grc,2021-2022,50409.62,46797.34
ssc-spc,2019-2020,29886.15,29422.01
ssc-spc,2020-2021,86775.09,82768.70
ssc-spc,2021-2022,76131.17,71533.74
tc,2021-2022,78462.00,73330.42
vac-acc,2017-2018,59617.14,61311.81
vac-acc,2018-2019,83476.76,84958.27
vac-acc,2019-2020,308960.31,305005.65
vac-acc,2020-2021,232485.83,221404.39
vac-acc,2021-2022,282939.83,265423.90
vrab-tacra,2017-2018,37437.77,38517.90
vrab-tacra,2018-2019,39266.63,40134.71
vrab-tacra,2019-2020,10490.00,10362.41
