d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
2_professional_services,2017-2018,22482.96,23107.47
2_professional_services,2018-2019,24197.82,24815.35
2_professional_services,2019-2020,64955.00,64299.48
2_professional_services,2021-2022,44537.39,41117.50
3_information_technology,2018-2019,12836.00,12945.47
8_security_and_protection,2021-2022,68481.87,62661.33
9_human_capital,2017-2018,483967.86,498479.99
9_human_capital,2018-2019,647433.28,658452.43
9_human_capital,2019-2020,967777.34,958088.09
9_human_capital,2020-2021,925604.17,882314.56
9_human_capital,2021-2022,1543649.50,1440872.99
