d_fiscal_year,total,total_constant_2019_dollars
2018-2019,2486137.75,2532343.45
2019-2020,3008377.17,2982496.09
2020-2021,1085543.47,1028652.62
2021-2022,3098801.72,2859243.43
2022-2023,4483365.51,4011734.26
