owner_org,d_fiscal_year,total
cas-satj,2018-2019,105348.60327683616
cas-satj,2019-2020,521048.49728813564
cas-satj,2020-2021,169100.30943502826
cbsa-asfc,2017-2018,28945.9133640553
cbsa-asfc,2018-2019,256256.84867974033
cbsa-asfc,2019-2020,239056.74148401848
cbsa-asfc,2020-2021,551780.8544289893
chrc-ccdp,2018-2019,24814.8
cnsc-ccsn,2019-2020,479368.58221652335
cnsc-ccsn,2020-2021,525449.5166019514
csa-asc,2020-2021,43812.572912482065
dfatd-maecd,2019-2020,117998.57708333332
dfatd-maecd,2020-2021,43828.042916666665
dnd-mdn,2017-2018,281869.81523097295
dnd-mdn,2018-2019,95461.0657829329
dnd-mdn,2019-2020,280852.4757342716
dnd-mdn,2020-2021,407475.7527321974
elections,2017-2018,374690.6319688245
elections,2018-2019,432358.0885133925
elections,2019-2020,259486.85537025516
elections,2020-2021,258777.87489110144
esdc-edsc,2017-2018,16714.077922077922
esdc-edsc,2018-2019,63722.42207792208
fin,2017-2018,237923.52301790283
fja-cmf,2018-2019,41569.39211428571
fja-cmf,2019-2020,50047.36024285714
fja-cmf,2020-2021,49910.618821428565
jus,2017-2018,49720
nrcan-rncan,2017-2018,27611.900689655173
nrcan-rncan,2018-2019,415889.9277075155
nrcan-rncan,2019-2020,694665.7161246323
nrcan-rncan,2020-2021,675589.4474234814
nserc-crsng,2020-2021,90092.23836930457
oag-bvg,2018-2019,29261.311079136693
oag-bvg,2019-2020,55474.56892086331
osfi-bsif,2017-2018,48210.090238473764
ppsc-sppc,2017-2018,188236.4628712871
ppsc-sppc,2018-2019,188236.4628712871
ppsc-sppc,2019-2020,188752.17920792077
ppsc-sppc,2020-2021,194728.80159142273
