d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2020-2021,122808.80,116869.22
1_facilities_and_construction,2021-2022,64830.40,61181.79
11_defence,2017-2018,93203.93,95431.47
11_defence,2018-2019,95461.07,96945.63
11_defence,2019-2020,95722.60,94914.80
11_defence,2020-2021,95461.07,90752.00
2_professional_services,2017-2018,710274.11,728534.08
2_professional_services,2018-2019,664292.74,674495.08
2_professional_services,2019-2020,657216.46,653711.81
2_professional_services,2020-2021,695885.20,661212.79
2_professional_services,2021-2022,799070.90,741056.29
3_information_technology,2017-2018,392683.94,402576.99
3_information_technology,2018-2019,893165.11,905400.15
3_information_technology,2019-2020,2144292.15,2125823.70
3_information_technology,2020-2021,2107288.62,2001448.78
3_information_technology,2021-2022,1990414.14,1848153.29
9_human_capital,2017-2018,57760.44,59257.20
