owner_org,d_fiscal_year,total,total_constant_2019_dollars
cas-satj,2018-2019,105348.60,106332.73
cas-satj,2019-2020,521048.50,516892.10
cas-satj,2020-2021,169100.31,159958.68
cbsa-asfc,2017-2018,28945.91,29772.56
cbsa-asfc,2018-2019,256256.85,260544.70
cbsa-asfc,2019-2020,239056.74,236936.50
cbsa-asfc,2020-2021,551780.85,525472.32
cbsa-asfc,2021-2022,435176.44,406427.32
chrc-ccdp,2018-2019,24814.80,25075.49
cnsc-ccsn,2019-2020,479368.58,475447.83
cnsc-ccsn,2020-2021,525449.52,500008.02
cnsc-ccsn,2021-2022,392051.56,364500.39
cnsc-ccsn,2022-2023,392051.56,350809.38
csa-asc,2020-2021,43812.57,41757.11
csa-asc,2021-2022,48167.44,44782.50
dfatd-maecd,2019-2020,117998.58,116475.88
dfatd-maecd,2020-2021,43828.04,41401.26
dnd-mdn,2017-2018,281869.82,290453.51
dnd-mdn,2018-2019,95461.07,97290.40
dnd-mdn,2019-2020,280852.48,280227.56
dnd-mdn,2020-2021,407475.75,388197.51
dnd-mdn,2021-2022,255775.78,238788.66
dnd-mdn,2022-2023,420356.71,375035.71
ec,2022-2023,165300.03,147383.41
elections,2017-2018,374690.63,385954.58
elections,2018-2019,432358.09,440801.66
elections,2019-2020,259486.86,257416.93
elections,2020-2021,258777.87,246439.52
elections,2021-2022,374955.54,346760.91
elections,2022-2023,280826.80,251285.00
esdc-edsc,2017-2018,16714.08,17191.41
esdc-edsc,2018-2019,63722.42,65304.98
fin,2017-2018,237923.52,245278.00
fja-cmf,2018-2019,41569.39,42303.15
fja-cmf,2019-2020,50047.36,49648.13
fja-cmf,2020-2021,49910.62,47530.91
fja-cmf,2021-2022,49910.62,46403.18
ic,2021-2022,19848.43,17942.66
ic,2022-2023,607517.21,541423.19
infc,2021-2022,153878.53,141831.53
infc,2022-2023,6137.95,5544.20
jus,2017-2018,49720.00,51167.54
nrcan-rncan,2017-2018,27611.90,28400.45
nrcan-rncan,2018-2019,415889.93,422807.10
nrcan-rncan,2019-2020,705145.38,699706.20
nrcan-rncan,2020-2021,686487.10,653755.86
nrcan-rncan,2021-2022,681274.54,633532.60
nrcan-rncan,2022-2023,726158.64,649493.63
nserc-crsng,2020-2021,90092.24,85094.59
nserc-crsng,2021-2022,316189.11,293969.13
nserc-crsng,2022-2023,316189.11,282927.34
oag-bvg,2018-2019,29261.31,29534.66
oag-bvg,2019-2020,55474.57,55646.24
osfi-bsif,2017-2018,48210.09,49790.49
ppsc-sppc,2017-2018,188236.46,194055.05
ppsc-sppc,2018-2019,188236.46,191843.67
ppsc-sppc,2019-2020,188752.18,187246.51
ppsc-sppc,2020-2021,194728.80,185379.05
ppsc-sppc,2021-2022,207317.77,192748.65
ppsc-sppc,2022-2023,173806.13,155852.84
pwgsc-tpsgc,2021-2022,33158.54,29974.79
pwgsc-tpsgc,2022-2023,70738.21,63882.11
ssc-spc,2022-2023,291224.09,259612.83
