d_fiscal_year,total,total_constant_2019_dollars
2017-2018,1253922.42,1285799.74
2018-2019,1652918.92,1676840.85
2019-2020,2897231.21,2874450.31
2020-2021,3021443.68,2870282.79
2021-2022,2867629.37,2662416.52
