d_most_recent_it_subcategory,d_fiscal_year,total,total_constant_2019_dollars
it_devices_equipment,2019-2020,10344.42,10330.76
it_devices_equipment,2020-2021,591086.54,561840.78
it_devices_equipment,2021-2022,482000.38,436735.14
it_devices_equipment,2022-2023,181443.78,161263.23
it_other,2017-2018,76771.05,79047.02
it_other,2018-2019,905018.22,916287.58
it_other,2019-2020,364443.06,361789.52
it_other,2020-2021,492504.84,473082.63
it_other,2021-2022,298067.25,277821.08
it_other,2022-2023,618681.44,547696.98
it_software_licensing,2022-2023,252.86,223.77
