d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2022-2023,418886.50,371021.42
10_office_management,2017-2018,15953.22,16423.71
10_office_management,2019-2020,196156.13,191678.84
10_office_management,2020-2021,779518.33,741289.50
10_office_management,2022-2023,671018.93,594438.14
3_information_technology,2017-2018,76771.05,79047.02
3_information_technology,2018-2019,905018.22,916287.58
3_information_technology,2019-2020,374787.48,372120.28
3_information_technology,2020-2021,1083591.38,1034923.40
3_information_technology,2021-2022,780067.63,714556.23
3_information_technology,2022-2023,800378.08,709183.98
6_industrial_products_and_services,2017-2018,436.03,448.48
6_industrial_products_and_services,2018-2019,25644.97,26004.78
6_industrial_products_and_services,2019-2020,12275.98,12178.06
6_industrial_products_and_services,2020-2021,637785.47,604211.78
6_industrial_products_and_services,2021-2022,12242.44,11382.11
6_industrial_products_and_services,2022-2023,9760.41,8758.13
