owner_org,d_fiscal_year,total,total_constant_2019_dollars
aandc-aadnc,2018-2019,18155.04,18333.67
aandc-aadnc,2019-2020,241205.60,236209.20
aandc-aadnc,2020-2021,704320.36,669576.43
aandc-aadnc,2021-2022,704320.36,550964.90
cic,2017-2018,40109155.91,41148515.35
cic,2018-2019,40109155.91,40732912.60
cic,2019-2020,107954473.66,106905279.71
cic,2020-2021,115427635.27,109722154.95
cic,2021-2022,118509841.94,92533574.58
dfatd-maecd,2017-2018,181915.98,186611.60
dfatd-maecd,2018-2019,222816.56,226281.68
dfatd-maecd,2019-2020,223427.01,221541.52
dfatd-maecd,2020-2021,222816.56,211825.08
dfatd-maecd,2021-2022,222816.56,174301.51
dnd-mdn,2017-2018,309918.94,317949.95
dnd-mdn,2018-2019,309918.94,314738.64
dnd-mdn,2019-2020,310768.03,308145.47
dnd-mdn,2020-2021,309918.94,294630.73
dnd-mdn,2021-2022,309918.94,242438.62
isc-sac,2018-2019,18155.04,18333.67
isc-sac,2019-2020,249052.34,243893.39
isc-sac,2020-2021,727232.83,691358.64
isc-sac,2021-2022,727232.83,568888.52
pc,2021-2022,13949.25,0.00
rcmp-grc,2019-2020,480608.92,473453.10
rcmp-grc,2020-2021,786646.89,747841.83
rcmp-grc,2021-2022,786646.89,615366.04
tc,2017-2018,760395.34,780099.67
tc,2018-2019,127079.77,129839.87
