normalized_vendor_name,original_vendor_name
CANADIAN BANK NOTE COMPANY,CANADIAN BANK NOTE COMPANY LTD
CANADIAN BANK NOTE COMPANY,CANADIAN BANK NOTE CO LTD
CANADIAN BANK NOTE COMPANY,CANADIAN BANK NOTE CO
CANADIAN BANK NOTE COMPANY,CANADIAN BANK NOTE COMPANY
CANADIAN BANK NOTE COMPANY,Canadian Bank Note Co. LTD.
CANADIAN BANK NOTE COMPANY,Canadian Bank Note CO. LTD.
CANADIAN BANK NOTE COMPANY,CANADIAN BANK NOTE CO. LTD.
CANADIAN BANK NOTE COMPANY,Canadian Bank Note Co. Ltd.
CANADIAN BANK NOTE COMPANY,"Canadian Bank Note Co., Ltd."
CANADIAN BANK NOTE COMPANY,"Canadian Bank Note CO.,LTD"
CANADIAN BANK NOTE COMPANY,"Canadian Bank Note Co.,Ltd."
CANADIAN BANK NOTE COMPANY,"CANADIAN BANK NOTE CO.,LTD"
CANADIAN BANK NOTE COMPANY,CANADIAN BANK NOTE
CANADIAN BANK NOTE COMPANY,Canadian Bank Note Company Limited
CANADIAN BANK NOTE COMPANY,CANADIAN BANK NOTE COMPANY LIMITED
CANADIAN BANK NOTE COMPANY,"CANADIAN BANK NOTE COMPANY, LIMITED"
CANADIAN BANK NOTE COMPANY,Canadian Bank Note Co LTD
CANADIAN BANK NOTE COMPANY,"Canadian Bank Note Company, Limited"
CANADIAN BANK NOTE COMPANY,"Canadian Bank Note Company,Ltd."
CANADIAN BANK NOTE COMPANY,CANADIAN BANK NOTE COMPANY LTD.
CANADIAN BANK NOTE COMPANY,"CANADIAN BANK NOTE COMPANY,LTD."
CANADIAN BANK NOTE COMPANY,Canadian Bank Note Company Ltd.
