d_fiscal_year,total,total_constant_2019_dollars
2017-2018,964780.81,989781.44
2018-2019,911847.35,926301.04
2019-2020,795975.86,789258.64
2020-2021,793801.07,754643.09
2021-2022,559381.85,524124.28
