d_fiscal_year,total,total_constant_2019_dollars
2017-2018,1190415.12,1222324.82
2018-2019,1190415.12,1205606.62
2019-2020,1234024.31,1231634.67
2020-2021,1214074.50,1188461.28
2021-2022,406799.20,317599.07
