d_fiscal_year,total,total_constant_2019_dollars
2017-2018,480019.12,490357.91
2018-2019,1224176.97,1239678.48
2019-2020,1511111.81,1508016.66
2020-2021,1641661.55,1601176.32
2021-2022,6668392.73,5029210.62
