d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,1621848.21,1669110.32
1_facilities_and_construction,2018-2019,162670.62,165481.52
1_facilities_and_construction,2019-2020,767831.59,760948.28
1_facilities_and_construction,2020-2021,574291.24,550259.65
1_facilities_and_construction,2021-2022,99099.00,90963.09
1_facilities_and_construction,2022-2023,614214.14,547555.05
2_professional_services,2018-2019,24895.50,25224.76
2_professional_services,2019-2020,15750.00,15390.50
2_professional_services,2020-2021,690295.51,659125.24
2_professional_services,2021-2022,386868.91,365133.94
2_professional_services,2022-2023,27903.75,24693.30
5_transportation_and_logistics,2022-2023,123243.75,110166.60
