owner_org,d_fiscal_year,total,total_constant_2019_dollars
dfo-mpo,2017-2018,1621848.21,1669110.32
dfo-mpo,2018-2019,162670.62,165481.52
dfo-mpo,2019-2020,221787.31,220624.47
dfo-mpo,2020-2021,518913.10,497947.83
dfo-mpo,2021-2022,99099.00,90963.09
dfo-mpo,2022-2023,737457.89,657721.64
dnd-mdn,2019-2020,435288.00,432095.56
dnd-mdn,2020-2021,690295.51,659125.24
dnd-mdn,2021-2022,386868.91,365133.94
pc,2019-2020,110756.28,108228.25
pc,2020-2021,55378.14,52311.82
tc,2018-2019,24895.50,25224.76
tc,2019-2020,15750.00,15390.50
tc,2022-2023,27903.75,24693.30
