d_most_recent_category,total,percentage
6_industrial_products_and_services,5821708.55,0.7689755405787154
1_facilities_and_construction,1605434.30,0.21205797158944212
2_professional_services,96262.41,0.012715071153060017
3_information_technology,47327.81,0.0062514166787824895
