d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,284993.90,292264.76
1_facilities_and_construction,2018-2019,348734.31,353118.43
1_facilities_and_construction,2019-2020,496043.73,495301.53
1_facilities_and_construction,2020-2021,475662.35,463256.50
1_facilities_and_construction,2021-2022,481650.84,357812.29
2_professional_services,2017-2018,61059.48,62760.54
2_professional_services,2018-2019,22001.83,22214.75
2_professional_services,2019-2020,13201.10,13195.08
3_information_technology,2017-2018,15313.72,15595.65
3_information_technology,2019-2020,20731.08,20721.62
3_information_technology,2020-2021,11283.01,10824.29
3_information_technology,2021-2022,43952.47,21280.63
6_industrial_products_and_services,2017-2018,1236620.11,1267894.89
6_industrial_products_and_services,2018-2019,1273891.05,1289858.89
6_industrial_products_and_services,2019-2020,1709832.87,1707654.53
6_industrial_products_and_services,2020-2021,1601364.52,1565827.05
6_industrial_products_and_services,2021-2022,2031613.02,1510394.07
