d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
11_defence,2018-2019,31552.36,31857.71
11_defence,2019-2020,131660.22,131183.21
11_defence,2020-2021,3614.66,3416.62
11_defence,2021-2022,339075.28,252041.54
3_information_technology,2017-2018,52468.98,53875.44
3_information_technology,2018-2019,1846100.77,1880528.91
3_information_technology,2019-2020,5568690.90,5555878.94
3_information_technology,2020-2021,6474429.06,6332110.92
3_information_technology,2021-2022,4677546.74,3609236.61
6_industrial_products_and_services,2018-2019,252780.99,255643.91
6_industrial_products_and_services,2019-2020,634383.07,632550.23
