owner_org,d_fiscal_year,total
aandc-aadnc,2019-2020,56486.58077922077
aandc-aadnc,2020-2021,50907.65922077922
atssc-scdata,2018-2019,2694.4157009345795
atssc-scdata,2019-2020,15905.744299065422
cihr-irsc,2019-2020,45856.347138964586
cihr-irsc,2020-2021,62617.92649491521
crtc,2019-2020,56870.185027173924
crtc,2020-2021,18682.984972826092
dfatd-maecd,2020-2021,1598.640410958904
dnd-mdn,2018-2019,31552.36
dnd-mdn,2019-2020,131660.22
dnd-mdn,2020-2021,3614.6611506849317
esdc-edsc,2020-2021,762955.9941128046
hc-sc,2018-2019,4758.589808219178
hc-sc,2019-2020,32018.331424657536
hc-sc,2020-2021,88288.39090410959
jus,2019-2020,10746.3
opc-cpvp,2019-2020,32496.688771331057
opc-cpvp,2020-2021,25736.088342619572
osfi-bsif,2019-2020,29576.704398907103
osfi-bsif,2020-2021,16599.912286024402
phac-aspc,2020-2021,45000.21673014447
ssc-spc,2017-2018,52468.98
ssc-spc,2018-2019,2091428.754799715
ssc-spc,2019-2020,5923117.084809353
ssc-spc,2020-2021,5009133.3519204445
tbs-sct,2020-2021,23962.890410958906
tc,2020-2021,368945
