owner_org,d_fiscal_year,total,total_constant_2019_dollars
aandc-aadnc,2019-2020,56486.58,56380.42
aandc-aadnc,2020-2021,50907.66,49837.97
atssc-scdata,2018-2019,2694.42,2720.49
atssc-scdata,2019-2020,15905.74,15873.17
atssc-scdata,2021-2022,173982.73,106491.61
cihr-irsc,2019-2020,45856.35,45738.61
cihr-irsc,2020-2021,62617.93,61289.51
cihr-irsc,2021-2022,65770.85,49813.60
crtc,2019-2020,56870.19,56724.61
crtc,2020-2021,18682.98,18846.42
crtc,2021-2022,22669.86,16003.80
csc-scc,2021-2022,59673.04,37250.71
dfatd-maecd,2020-2021,1598.64,1511.05
dfatd-maecd,2021-2022,37301.61,29550.20
dnd-mdn,2018-2019,31552.36,31857.71
dnd-mdn,2019-2020,131660.22,131183.21
dnd-mdn,2020-2021,3614.66,3416.62
dnd-mdn,2021-2022,339075.28,252041.54
esdc-edsc,2020-2021,762955.99,733700.75
esdc-edsc,2021-2022,638077.06,483570.53
hc-sc,2018-2019,4758.59,4804.64
hc-sc,2019-2020,32018.33,31938.16
hc-sc,2020-2021,88288.39,85115.94
hc-sc,2021-2022,10706.97,7066.96
isc-sac,2021-2022,53697.12,40790.50
jus,2019-2020,10746.30,10723.05
opc-cpvp,2019-2020,32496.69,32415.67
opc-cpvp,2020-2021,25736.09,25115.61
opc-cpvp,2021-2022,56004.18,43656.92
osfi-bsif,2019-2020,29576.70,29504.99
osfi-bsif,2020-2021,16599.91,16275.28
osfi-bsif,2021-2022,14499.74,11114.31
phac-aspc,2020-2021,45000.22,43035.48
phac-aspc,2021-2022,627615.07,452233.53
ssc-spc,2017-2018,52468.98,53875.44
ssc-spc,2018-2019,2091428.75,2128647.69
ssc-spc,2019-2020,5923117.08,5909130.50
ssc-spc,2020-2021,5009133.35,4914009.44
ssc-spc,2021-2022,2720192.96,2176955.94
statcan,2021-2022,137774.53,108238.33
tbs-sct,2020-2021,23962.89,22817.35
tbs-sct,2021-2022,59581.02,46499.68
tc,2020-2021,368945.00,360556.12
