d_most_recent_category,d_fiscal_year,total
11_defence,2018-2019,31552.36
11_defence,2019-2020,131660.22
11_defence,2020-2021,3614.6611506849317
3_information_technology,2017-2018,52468.98
3_information_technology,2018-2019,1846100.7678705126
3_information_technology,2019-2020,5568690.899087029
3_information_technology,2020-2021,6474429.055806585
6_industrial_products_and_services,2018-2019,252780.9924383562
6_industrial_products_and_services,2019-2020,634383.0675616439
