owner_org,d_fiscal_year,total,total_constant_2019_dollars
cfia-acia,2021-2022,70377.81,66048.67
dfo-mpo,2017-2018,159917.60,164317.87
dfo-mpo,2020-2021,508500.00,483634.05
ec,2017-2018,28608.66,29283.03
esdc-edsc,2017-2018,52505.45,53897.46
esdc-edsc,2019-2020,112847.45,113248.69
fcac-acfc,2017-2018,29704.80,30434.03
fcac-acfc,2018-2019,17940.52,18313.38
fin,2017-2018,54376.15,55886.43
hc-sc,2020-2021,128025.75,121332.40
hc-sc,2021-2022,1453119.93,1317732.16
lac-bac,2017-2018,39988.44,40984.48
osfi-bsif,2017-2018,19871.23,20409.28
pc,2018-2019,164155.10,166101.54
pch,2018-2019,336474.45,340907.49
pwgsc-tpsgc,2017-2018,171620.88,176068.13
pwgsc-tpsgc,2018-2019,171620.88,174289.83
tc,2019-2020,67200.00,65926.08
vac-acc,2018-2019,272933.84,276705.81
vac-acc,2019-2020,376395.24,370904.84
wd-deo,2018-2019,77727.05,78682.02
