d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2019-2020,1159297.84,1155306.18
1_facilities_and_construction,2020-2021,2404225.63,2353707.41
1_facilities_and_construction,2021-2022,2404225.63,1826346.97
